"Time","Temperature_C"
25/03/2022 10:,20.85
25/03/2022 11:,21.195
25/03/2022 12:,21.545
25/03/2022 13:,21.805
25/03/2022 14:,21.99
25/03/2022 15:,22.05
25/03/2022 16:,22.005
25/03/2022 17:,21.88
25/03/2022 18:,21.68
25/03/2022 19:,21.44
25/03/2022 20:,21.205
25/03/2022 21:,21.025
25/03/2022 22:,20.9
25/03/2022 23:,20.775
26/03/2022 00:,20.65
26/03/2022 01:,20.54
26/03/2022 02:,20.48
26/03/2022 03:,20.42
26/03/2022 04:,20.36
26/03/2022 05:,20.3
26/03/2022 06:,20.24
26/03/2022 07:,20.28
26/03/2022 08:,20.4
26/03/2022 09:,20.595
26/03/2022 10:,20.84
26/03/2022 11:,21.08
26/03/2022 12:,21.395
26/03/2022 13:,21.575
26/03/2022 14:,21.565
26/03/2022 15:,21.575
26/03/2022 16:,21.55
26/03/2022 17:,21.42
26/03/2022 18:,21.28
26/03/2022 19:,21.16
26/03/2022 20:,21.055
26/03/2022 21:,20.995
26/03/2022 22:,20.92
26/03/2022 23:,20.86
27/03/2022 00:,20.84
27/03/2022 01:,20.83
27/03/2022 02:,20.8
27/03/2022 03:,20.77
27/03/2022 04:,20.715
27/03/2022 05:,20.715
27/03/2022 06:,20.72
27/03/2022 07:,20.72
27/03/2022 08:,20.72
27/03/2022 09:,20.78
27/03/2022 10:,20.975
27/03/2022 11:,21.28
27/03/2022 12:,21.63
27/03/2022 13:,21.805
27/03/2022 14:,21.86
27/03/2022 15:,21.86
27/03/2022 16:,21.74
27/03/2022 17:,21.605
27/03/2022 18:,21.425
27/03/2022 19:,21.315
27/03/2022 20:,21.255
27/03/2022 21:,21.155
27/03/2022 22:,21.035
27/03/2022 23:,20.96
28/03/2022 00:,20.91
28/03/2022 01:,20.85
28/03/2022 02:,20.835
28/03/2022 03:,20.78
28/03/2022 04:,20.72
28/03/2022 05:,20.655
28/03/2022 06:,20.6
28/03/2022 07:,20.6
28/03/2022 08:,20.655
28/03/2022 09:,20.775
28/03/2022 10:,20.96
28/03/2022 11:,21.26
28/03/2022 12:,21.565
28/03/2022 13:,21.81
28/03/2022 14:,21.985
28/03/2022 15:,22.045
28/03/2022 16:,22.005
28/03/2022 17:,21.885
28/03/2022 18:,21.695
28/03/2022 19:,21.51
28/03/2022 20:,21.38
28/03/2022 21:,21.26
28/03/2022 22:,21.14
28/03/2022 23:,21.025
29/03/2022 00:,20.96
29/03/2022 01:,20.895
29/03/2022 02:,20.835
29/03/2022 03:,20.775
29/03/2022 04:,20.715
29/03/2022 05:,20.71
29/03/2022 06:,20.66
29/03/2022 07:,20.66
29/03/2022 08:,20.775
29/03/2022 09:,20.9
29/03/2022 10:,21.08
29/03/2022 11:,21.38
29/03/2022 12:,21.68
29/03/2022 13:,21.89
29/03/2022 14:,22.075
29/03/2022 15:,22.155
29/03/2022 16:,22.09
29/03/2022 17:,21.925
29/03/2022 18:,21.745
29/03/2022 19:,21.6
29/03/2022 20:,21.42
29/03/2022 21:,21.26
29/03/2022 22:,21.14
29/03/2022 23:,21.035
30/03/2022 00:,20.97
30/03/2022 01:,20.895
30/03/2022 02:,20.835
30/03/2022 03:,20.815
30/03/2022 04:,20.76
30/03/2022 05:,20.72
30/03/2022 06:,20.665
30/03/2022 07:,20.605
30/03/2022 08:,20.6
30/03/2022 09:,20.595
30/03/2022 10:,20.59
30/03/2022 11:,20.59
30/03/2022 12:,20.595
30/03/2022 13:,20.655
30/03/2022 14:,20.715
30/03/2022 15:,20.72
30/03/2022 16:,20.72
30/03/2022 17:,20.72
30/03/2022 18:,20.72
30/03/2022 19:,20.725
30/03/2022 20:,20.725
30/03/2022 21:,20.715
30/03/2022 22:,20.71
30/03/2022 23:,20.67
31/03/2022 00:,20.675
31/03/2022 01:,20.72
31/03/2022 02:,20.72
31/03/2022 03:,20.73
31/03/2022 04:,20.785
31/03/2022 05:,20.835
31/03/2022 06:,20.84
31/03/2022 07:,20.86
31/03/2022 08:,20.92
31/03/2022 09:,20.925
31/03/2022 10:,20.925
31/03/2022 11:,21.02
31/03/2022 12:,21.08
31/03/2022 13:,21.02
31/03/2022 14:,20.96
31/03/2022 15:,20.9
31/03/2022 16:,20.9
31/03/2022 17:,20.985
31/03/2022 18:,20.985
31/03/2022 19:,20.905
31/03/2022 20:,20.845
31/03/2022 21:,20.84
31/03/2022 22:,20.835
31/03/2022 23:,20.775
01/04/2022 00:,20.715
01/04/2022 01:,20.655
01/04/2022 02:,20.595
01/04/2022 03:,20.59
01/04/2022 04:,20.59
01/04/2022 05:,20.59
01/04/2022 06:,20.595
01/04/2022 07:,20.62
01/04/2022 08:,20.695
01/04/2022 09:,20.855
01/04/2022 10:,21.08
01/04/2022 11:,21.26
01/04/2022 12:,21.5
01/04/2022 13:,21.745
01/04/2022 14:,21.835
01/04/2022 15:,21.895
01/04/2022 16:,21.93
01/04/2022 17:,21.745
01/04/2022 18:,21.435
01/04/2022 19:,21.19
01/04/2022 20:,21.005
01/04/2022 21:,20.84
01/04/2022 22:,20.665
01/04/2022 23:,20.53
02/04/2022 00:,20.41
02/04/2022 01:,20.295
02/04/2022 02:,20.235
02/04/2022 03:,20.17
02/04/2022 04:,20.05
02/04/2022 05:,19.93
02/04/2022 06:,19.815
02/04/2022 07:,19.75
02/04/2022 08:,19.74
02/04/2022 09:,19.7771428571429
02/04/2022 10:,19.8514285714286
02/04/2022 11:,20.0425
02/04/2022 12:,20.19
02/04/2022 13:,20.325
02/04/2022 14:,20.45
02/04/2022 15:,20.5625
02/04/2022 16:,20.5
02/04/2022 17:,20.3875
02/04/2022 18:,20.405
02/04/2022 19:,20.3675
02/04/2022 20:,20.35
02/04/2022 21:,20.35
02/04/2022 22:,20.335
02/04/2022 23:,20.3
03/04/2022 00:,20.3125
03/04/2022 01:,20.26
03/04/2022 02:,20.2325
03/04/2022 03:,20.23
03/04/2022 04:,20.1475
03/04/2022 05:,20.1125
03/04/2022 06:,20.11
03/04/2022 07:,20.11
03/04/2022 08:,20.2
03/04/2022 09:,20.41
03/04/2022 10:,20.575
03/04/2022 11:,20.8875
03/04/2022 12:,21.2575
03/04/2022 13:,21.5225
03/04/2022 14:,21.745
03/04/2022 15:,21.8225
03/04/2022 16:,21.815
03/04/2022 17:,21.7125
03/04/2022 18:,21.5
03/04/2022 19:,21.275
03/04/2022 20:,21.115
03/04/2022 21:,20.99
03/04/2022 22:,20.8625
03/04/2022 23:,20.7475
04/04/2022 00:,20.645
04/04/2022 01:,20.5975
04/04/2022 02:,20.5
04/04/2022 03:,20.4475
04/04/2022 04:,20.3725
04/04/2022 05:,20.35
04/04/2022 06:,20.305
04/04/2022 07:,20.245
04/04/2022 08:,20.32
04/04/2022 09:,20.3575
04/04/2022 10:,20.5325
04/04/2022 11:,20.9425
04/04/2022 12:,21.3
04/04/2022 13:,21.5975
04/04/2022 14:,21.7825
04/04/2022 15:,21.9025
04/04/2022 16:,21.9225
04/04/2022 17:,21.7775
04/04/2022 18:,21.5725
04/04/2022 19:,21.37
04/04/2022 20:,21.14
04/04/2022 21:,20.99
04/04/2022 22:,20.8625
04/04/2022 23:,20.7475
05/04/2022 00:,20.63
05/04/2022 01:,20.5925
05/04/2022 02:,20.5
05/04/2022 03:,20.4025
05/04/2022 04:,20.3575
05/04/2022 05:,20.29
05/04/2022 06:,20.24
05/04/2022 07:,20.245
05/04/2022 08:,20.415
05/04/2022 09:,20.6575
05/04/2022 10:,20.9
05/04/2022 11:,21.23
05/04/2022 12:,21.5975
05/04/2022 13:,21.87
05/04/2022 14:,22.1025
05/04/2022 15:,22.16
05/04/2022 16:,22.0775
05/04/2022 17:,21.9525
05/04/2022 18:,21.665
05/04/2022 19:,21.475
05/04/2022 20:,21.2675
05/04/2022 21:,21.1125
05/04/2022 22:,20.99
05/04/2022 23:,20.87
06/04/2022 00:,20.75
06/04/2022 01:,20.645
06/04/2022 02:,20.5975
06/04/2022 03:,20.5075
06/04/2022 04:,20.3975
06/04/2022 05:,20.355
06/04/2022 06:,20.35
06/04/2022 07:,20.3575
06/04/2022 08:,20.4425
06/04/2022 09:,20.5825
06/04/2022 10:,20.785
06/04/2022 11:,20.84
06/04/2022 12:,20.84
06/04/2022 13:,20.84
06/04/2022 14:,20.84
06/04/2022 15:,20.8325
06/04/2022 16:,20.755
06/04/2022 17:,20.7225
06/04/2022 18:,20.6975
06/04/2022 19:,20.6225
06/04/2022 20:,20.6
06/04/2022 21:,20.5925
06/04/2022 22:,20.59
06/04/2022 23:,20.59
07/04/2022 00:,20.5
07/04/2022 01:,20.42
07/04/2022 02:,20.4475
07/04/2022 03:,20.44
07/04/2022 04:,20.42
07/04/2022 05:,20.3575
07/04/2022 06:,20.35
07/04/2022 07:,20.3825
07/04/2022 08:,20.5075
07/04/2022 09:,20.6575
07/04/2022 10:,20.945
07/04/2022 11:,21.29
07/04/2022 12:,21.6275
07/04/2022 13:,21.8875
07/04/2022 14:,22.1125
07/04/2022 15:,22.2725
07/04/2022 16:,22.2525
07/04/2022 17:,22.11
07/04/2022 18:,21.87
07/04/2022 19:,21.6575
07/04/2022 20:,21.505
07/04/2022 21:,21.31
07/04/2022 22:,21.1875
07/04/2022 23:,21.0875
08/04/2022 00:,21.05
08/04/2022 01:,20.93
08/04/2022 02:,20.835
08/04/2022 03:,20.795
08/04/2022 04:,20.715
08/04/2022 05:,20.675
08/04/2022 06:,20.5975
08/04/2022 07:,20.5925
08/04/2022 08:,20.6575
08/04/2022 09:,20.8925
08/04/2022 10:,21.14
08/04/2022 11:,21.3825
08/04/2022 12:,21.6
08/04/2022 13:,21.7
08/04/2022 14:,21.725
08/04/2022 15:,21.705
08/04/2022 16:,21.66
08/04/2022 17:,21.5525
08/04/2022 18:,21.47
08/04/2022 19:,21.365
08/04/2022 20:,21.29
08/04/2022 21:,21.1725
08/04/2022 22:,21.0875
08/04/2022 23:,21.0575
09/04/2022 00:,20.9825
09/04/2022 01:,20.96
09/04/2022 02:,20.9525
09/04/2022 03:,20.91
09/04/2022 04:,20.85
09/04/2022 05:,20.85
09/04/2022 06:,20.85
09/04/2022 07:,20.8775
09/04/2022 08:,20.9675
09/04/2022 09:,21.0125
09/04/2022 10:,21.11
09/04/2022 11:,21.23
09/04/2022 12:,21.3525
09/04/2022 13:,21.48
09/04/2022 14:,21.63
09/04/2022 15:,21.84
09/04/2022 16:,21.9275
09/04/2022 17:,21.845
09/04/2022 18:,21.55
09/04/2022 19:,21.2975
09/04/2022 20:,21.1175
09/04/2022 21:,20.9275
09/04/2022 22:,20.815
09/04/2022 23:,20.735
10/04/2022 00:,20.6225
10/04/2022 01:,20.5675
10/04/2022 02:,20.4425
10/04/2022 03:,20.3575
10/04/2022 04:,20.32
10/04/2022 05:,20.2
10/04/2022 06:,20.11
10/04/2022 07:,20.11
10/04/2022 08:,20.1425
10/04/2022 09:,20.3275
10/04/2022 10:,20.6825
10/04/2022 11:,21.05
10/04/2022 12:,21.38
10/04/2022 13:,21.62
10/04/2022 14:,21.835
10/04/2022 15:,21.9375
10/04/2022 16:,21.9
10/04/2022 17:,21.7475
10/04/2022 18:,21.5
10/04/2022 19:,21.26
10/04/2022 20:,21.05
10/04/2022 21:,20.93
10/04/2022 22:,20.8175
10/04/2022 23:,20.74
11/04/2022 00:,20.6825
11/04/2022 01:,20.5675
11/04/2022 02:,20.47
11/04/2022 03:,20.44
11/04/2022 04:,20.35
11/04/2022 05:,20.32
11/04/2022 06:,20.23
11/04/2022 07:,20.26
11/04/2022 08:,20.38
11/04/2022 09:,20.5625
11/04/2022 10:,20.9125
11/04/2022 11:,21.2375
11/04/2022 12:,21.6525
11/04/2022 13:,21.99
11/04/2022 14:,22.2125
11/04/2022 15:,22.3575
11/04/2022 16:,22.3775
11/04/2022 17:,22.22
11/04/2022 18:,21.9525
11/04/2022 19:,21.6325
11/04/2022 20:,21.425
11/04/2022 21:,21.29
11/04/2022 22:,21.1675
11/04/2022 23:,21.0425
12/04/2022 00:,20.93
12/04/2022 01:,20.81
12/04/2022 02:,20.6925
12/04/2022 03:,20.605
12/04/2022 04:,20.585
12/04/2022 05:,20.545
12/04/2022 06:,20.47
12/04/2022 07:,20.5
12/04/2022 08:,20.65
12/04/2022 09:,20.8925
12/04/2022 10:,21.14
12/04/2022 11:,21.41
12/04/2022 12:,21.7425
12/04/2022 13:,21.99
12/04/2022 14:,22.2
12/04/2022 15:,22.26
12/04/2022 16:,22.14
12/04/2022 17:,22.0175
12/04/2022 18:,21.8625
12/04/2022 19:,21.6475
12/04/2022 20:,21.47
12/04/2022 21:,21.29
12/04/2022 22:,21.17
12/04/2022 23:,21.05
13/04/2022 00:,20.93
13/04/2022 01:,20.8175
13/04/2022 02:,20.74
13/04/2022 03:,20.68
13/04/2022 04:,20.5725
13/04/2022 05:,20.5075
13/04/2022 06:,20.47
13/04/2022 07:,20.4775
13/04/2022 08:,20.5775
13/04/2022 09:,20.8775
13/04/2022 10:,21.1675
13/04/2022 11:,21.4975
13/04/2022 12:,21.7875
13/04/2022 13:,22.1025
13/04/2022 14:,22.27625
13/04/2022 15:,22.34125
13/04/2022 16:,22.365
13/04/2022 17:,22.2475
13/04/2022 18:,22.07
13/04/2022 19:,21.86
13/04/2022 20:,21.65
13/04/2022 21:,21.5
13/04/2022 22:,21.29
13/04/2022 23:,21.17
14/04/2022 00:,21.0525
14/04/2022 01:,20.9575
14/04/2022 02:,20.9
14/04/2022 03:,20.8075
14/04/2022 04:,20.71
14/04/2022 05:,20.6825
14/04/2022 06:,20.6
14/04/2022 07:,20.6275
14/04/2022 08:,20.7725
14/04/2022 09:,21.05
14/04/2022 10:,21.3825
14/04/2022 11:,21.6825
14/04/2022 12:,22.075
14/04/2022 13:,22.2825
14/04/2022 14:,22.38
14/04/2022 15:,22.26
14/04/2022 16:,22.14
14/04/2022 17:,22.02
14/04/2022 18:,21.895
14/04/2022 19:,21.755
14/04/2022 20:,21.6275
14/04/2022 21:,21.53
14/04/2022 22:,21.41
14/04/2022 23:,21.29
15/04/2022 00:,21.2
15/04/2022 01:,21.17
15/04/2022 02:,21.05
15/04/2022 03:,20.96
15/04/2022 04:,20.93
15/04/2022 05:,20.84
15/04/2022 06:,20.84
15/04/2022 07:,20.8475
15/04/2022 08:,20.9225
15/04/2022 09:,21.14
15/04/2022 10:,21.3975
15/04/2022 11:,21.705
15/04/2022 12:,21.99
15/04/2022 13:,22.225
15/04/2022 14:,22.425
15/04/2022 15:,22.53
15/04/2022 16:,22.53
15/04/2022 17:,22.47
15/04/2022 18:,22.2325
15/04/2022 19:,22.025
15/04/2022 20:,21.8625
15/04/2022 21:,21.6575
15/04/2022 22:,21.5325
15/04/2022 23:,21.4325
16/04/2022 00:,21.365
16/04/2022 01:,21.29
16/04/2022 02:,21.17
16/04/2022 03:,21.05
16/04/2022 04:,20.9525
16/04/2022 05:,20.9075
16/04/2022 06:,20.8375
16/04/2022 07:,20.8325
16/04/2022 08:,20.9
16/04/2022 09:,21.17
16/04/2022 10:,21.5025
16/04/2022 11:,21.7825
16/04/2022 12:,22.1475
16/04/2022 13:,22.4975
16/04/2022 14:,22.7925
16/04/2022 15:,22.89
16/04/2022 16:,22.8325
16/04/2022 17:,22.6275
16/04/2022 18:,22.485
16/04/2022 19:,22.305
16/04/2022 20:,22.1075
16/04/2022 21:,21.86
16/04/2022 22:,21.62
16/04/2022 23:,21.3825
17/04/2022 00:,21.1775
17/04/2022 01:,21.0425
17/04/2022 02:,20.9075
17/04/2022 03:,20.8
17/04/2022 04:,20.6575
17/04/2022 05:,20.5675
17/04/2022 06:,20.4925
17/04/2022 07:,20.44
17/04/2022 08:,20.38
17/04/2022 09:,20.51
17/04/2022 10:,20.7025
17/04/2022 11:,20.975
17/04/2022 12:,21.215
17/04/2022 13:,21.47
17/04/2022 14:,21.6225
17/04/2022 15:,21.8075
17/04/2022 16:,21.77
17/04/2022 17:,21.62
17/04/2022 18:,21.38
17/04/2022 19:,21.14
17/04/2022 20:,20.9275
17/04/2022 21:,20.8
17/04/2022 22:,20.68
17/04/2022 23:,20.56
18/04/2022 00:,20.44
18/04/2022 01:,20.32
18/04/2022 02:,20.23
18/04/2022 03:,20.23
18/04/2022 04:,20.205
18/04/2022 05:,20.125
18/04/2022 06:,20.11
18/04/2022 07:,20.14
18/04/2022 08:,20.2875
18/04/2022 09:,20.5275
18/04/2022 10:,20.8175
18/04/2022 11:,21.2
18/04/2022 12:,21.63
18/04/2022 13:,21.8925
18/04/2022 14:,22.0825
18/04/2022 15:,22.2075
18/04/2022 16:,22.2425
18/04/2022 17:,22.0575
18/04/2022 18:,21.8675
18/04/2022 19:,21.62
18/04/2022 20:,21.4075
18/04/2022 21:,21.28
18/04/2022 22:,21.1625
18/04/2022 23:,21.05
19/04/2022 00:,20.93
19/04/2022 01:,20.81
19/04/2022 02:,20.7175
19/04/2022 03:,20.68
19/04/2022 04:,20.56
19/04/2022 05:,20.47
19/04/2022 06:,20.47
19/04/2022 07:,20.4775
19/04/2022 08:,20.555
19/04/2022 09:,20.8
19/04/2022 10:,21.11
19/04/2022 11:,21.4125
19/04/2022 12:,21.775
19/04/2022 13:,22.0925
19/04/2022 14:,22.3125
19/04/2022 15:,22.4175
19/04/2022 16:,22.4325
19/04/2022 17:,22.36
19/04/2022 18:,22.1675
19/04/2022 19:,21.9825
19/04/2022 20:,21.7625
19/04/2022 21:,21.575
19/04/2022 22:,21.41
19/04/2022 23:,21.2925
20/04/2022 00:,21.19
20/04/2022 01:,21.1175
20/04/2022 02:,21.0525
20/04/2022 03:,20.9675
20/04/2022 04:,20.95
20/04/2022 05:,20.9
20/04/2022 06:,20.84
20/04/2022 07:,20.8425
20/04/2022 08:,20.8775
20/04/2022 09:,20.99
20/04/2022 10:,21.1225
20/04/2022 11:,21.27
20/04/2022 12:,21.3875
20/04/2022 13:,21.59
20/04/2022 14:,21.69
20/04/2022 15:,21.7325
20/04/2022 16:,21.7475
20/04/2022 17:,21.6775
20/04/2022 18:,21.6425
20/04/2022 19:,21.53
20/04/2022 20:,21.44
20/04/2022 21:,21.41
20/04/2022 22:,21.3175
20/04/2022 23:,21.2825
21/04/2022 00:,21.1975
21/04/2022 01:,21.16
21/04/2022 02:,21.0725
21/04/2022 03:,21.06
21/04/2022 04:,20.9925
21/04/2022 05:,20.9675
21/04/2022 06:,20.9625
21/04/2022 07:,20.9975
21/04/2022 08:,21.11
21/04/2022 09:,21.23
21/04/2022 10:,21.32
21/04/2022 11:,21.3225
21/04/2022 12:,21.3425
21/04/2022 13:,21.3975
21/04/2022 14:,21.445
21/04/2022 15:,21.4325
21/04/2022 16:,21.4275
21/04/2022 17:,21.3725
21/04/2022 18:,21.32
21/04/2022 19:,21.2925
21/04/2022 20:,21.2075
21/04/2022 21:,21.2
21/04/2022 22:,21.185
21/04/2022 23:,21.125
22/04/2022 00:,21.08
22/04/2022 01:,21.08
22/04/2022 02:,21.0775
22/04/2022 03:,21.05
22/04/2022 04:,20.9825
22/04/2022 05:,20.96
22/04/2022 06:,20.96
22/04/2022 07:,20.96
22/04/2022 08:,20.99
22/04/2022 09:,21.11
22/04/2022 10:,21.23
22/04/2022 11:,21.3525
22/04/2022 12:,21.495
22/04/2022 13:,21.645
22/04/2022 14:,21.355
22/04/2022 15:,20.685
22/04/2022 16:,21.6875
22/04/2022 17:,21.65
22/04/2022 18:,21.535
22/04/2022 19:,21.455
22/04/2022 20:,21.41
22/04/2022 21:,21.2975
22/04/2022 22:,21.2225
22/04/2022 23:,21.1725
23/04/2022 00:,21.0875
23/04/2022 01:,21.05
23/04/2022 02:,20.96
23/04/2022 03:,20.93
23/04/2022 04:,20.8375
23/04/2022 05:,20.83
23/04/2022 06:,20.8175
23/04/2022 07:,20.795
23/04/2022 08:,20.885
23/04/2022 09:,21.065
23/04/2022 10:,21.2857142857143
23/04/2022 11:,21.6285714285714
23/04/2022 12:,21.92
23/04/2022 13:,22.16
23/04/2022 14:,22.345
23/04/2022 15:,22.42
23/04/2022 16:,22.42
23/04/2022 17:,22.29
23/04/2022 18:,22.105
23/04/2022 19:,21.925
23/04/2022 20:,21.745
23/04/2022 21:,21.56
23/04/2022 22:,21.38
23/04/2022 23:,21.31
24/04/2022 00:,21.25
24/04/2022 01:,21.14
24/04/2022 02:,21.075
24/04/2022 03:,21.015
24/04/2022 04:,20.9
24/04/2022 05:,20.84
24/04/2022 06:,20.84
24/04/2022 07:,20.84
24/04/2022 08:,20.955
24/04/2022 09:,21.18
24/04/2022 10:,21.425
24/04/2022 11:,21.74
24/04/2022 12:,21.865
24/04/2022 13:,21.745
24/04/2022 14:,21.62
24/04/2022 15:,21.505
24/04/2022 16:,21.385
24/04/2022 17:,21.38
24/04/2022 18:,21.425
24/04/2022 19:,21.365
24/04/2022 20:,21.275
24/04/2022 21:,21.215
24/04/2022 22:,21.145
24/04/2022 23:,21.085
25/04/2022 00:,21.08
25/04/2022 01:,21.025
25/04/2022 02:,20.965
25/04/2022 03:,20.955
25/04/2022 04:,20.895
25/04/2022 05:,20.84
25/04/2022 06:,20.79
25/04/2022 07:,20.79
25/04/2022 08:,20.915
25/04/2022 09:,21.145
25/04/2022 10:,21.43
25/04/2022 11:,21.745
25/04/2022 12:,22.11
25/04/2022 13:,22.425
25/04/2022 14:,22.665
25/04/2022 15:,22.775
25/04/2022 16:,22.685
25/04/2022 17:,22.505
25/04/2022 18:,22.35
25/04/2022 19:,22.165
25/04/2022 20:,21.935
25/04/2022 21:,21.75
25/04/2022 22:,21.62
25/04/2022 23:,21.5
26/04/2022 00:,21.38
26/04/2022 01:,21.27
26/04/2022 02:,21.21
26/04/2022 03:,21.14
26/04/2022 04:,21.075
26/04/2022 05:,21.015
26/04/2022 06:,20.96
26/04/2022 07:,20.96
26/04/2022 08:,21.02
26/04/2022 09:,21.2
26/04/2022 10:,21.44
26/04/2022 11:,21.75
26/04/2022 12:,22.14
26/04/2022 13:,22.375
26/04/2022 14:,22.59
26/04/2022 15:,22.76
26/04/2022 16:,22.76
26/04/2022 17:,22.695
26/04/2022 18:,22.51
26/04/2022 19:,22.28
26/04/2022 20:,22.045
26/04/2022 21:,21.82
26/04/2022 22:,21.635
26/04/2022 23:,21.5
27/04/2022 00:,21.3866666666667
27/04/2022 01:,21.28
27/04/2022 02:,21.1725
27/04/2022 03:,21.085
27/04/2022 04:,21.0425
27/04/2022 05:,20.9575
27/04/2022 06:,20.9525
27/04/2022 07:,20.9825
27/04/2022 08:,21.095
27/04/2022 09:,21.3125
27/04/2022 10:,21.64
27/04/2022 11:,21.9825
27/04/2022 12:,22.3525
27/04/2022 13:,22.5975
27/04/2022 14:,22.83
27/04/2022 15:,23.01
27/04/2022 16:,22.98
27/04/2022 17:,22.8325
27/04/2022 18:,22.5975
27/04/2022 19:,22.35
27/04/2022 20:,22.1175
27/04/2022 21:,21.92
27/04/2022 22:,21.77
27/04/2022 23:,21.65
28/04/2022 00:,21.5175
28/04/2022 01:,21.3625
28/04/2022 02:,21.2575
28/04/2022 03:,21.1625
28/04/2022 04:,21.05
28/04/2022 05:,20.93
28/04/2022 06:,20.84
28/04/2022 07:,20.87
28/04/2022 08:,21.0175
28/04/2022 09:,21.2375
28/04/2022 10:,21.4575
28/04/2022 11:,21.78
28/04/2022 12:,22.14
28/04/2022 13:,22.47
28/04/2022 14:,22.7025
28/04/2022 15:,22.8675
28/04/2022 16:,22.8625
28/04/2022 17:,22.7475
28/04/2022 18:,22.554
28/04/2022 19:,22.17
28/04/2022 20:,21.92
28/04/2022 21:,21.68
28/04/2022 22:,21.44
28/04/2022 23:,21.32
29/04/2022 00:,21.2
29/04/2022 01:,21.08
29/04/2022 02:,20.96
29/04/2022 03:,20.84
29/04/2022 04:,20.73
29/04/2022 05:,20.72
29/04/2022 06:,20.71
29/04/2022 07:,20.72
29/04/2022 08:,20.83
29/04/2022 09:,21.08
29/04/2022 10:,21.32
29/04/2022 11:,21.68
29/04/2022 12:,22.05
29/04/2022 13:,22.39
29/04/2022 14:,22.64
29/04/2022 15:,22.77
29/04/2022 16:,22.77
29/04/2022 17:,22.65
29/04/2022 18:,22.41
29/04/2022 19:,22.16
29/04/2022 20:,21.93
29/04/2022 21:,21.8
29/04/2022 22:,21.56
29/04/2022 23:,21.44
30/04/2022 00:,21.32
30/04/2022 01:,21.18
30/04/2022 02:,21.05
30/04/2022 03:,20.96
30/04/2022 04:,20.83
30/04/2022 05:,20.72
30/04/2022 06:,20.71
30/04/2022 07:,20.72
30/04/2022 08:,20.95
30/04/2022 09:,21.2
30/04/2022 10:,21.45
30/04/2022 11:,21.81
30/04/2022 12:,22.17
30/04/2022 13:,22.53
30/04/2022 14:,22.7
30/04/2022 15:,22.89
30/04/2022 16:,22.8
30/04/2022 17:,22.65
30/04/2022 18:,22.41
30/04/2022 19:,22.17
30/04/2022 20:,21.93
30/04/2022 21:,21.69
30/04/2022 22:,21.56
30/04/2022 23:,21.44
01/05/2022 00:,21.32
01/05/2022 01:,21.2
01/05/2022 02:,21.09
01/05/2022 03:,21.08
01/05/2022 04:,21.03
01/05/2022 05:,20.96
01/05/2022 06:,20.96
01/05/2022 07:,20.96
01/05/2022 08:,21.08
01/05/2022 09:,21.32
01/05/2022 10:,21.48
01/05/2022 11:,21.8
01/05/2022 12:,22.17
01/05/2022 13:,22.41
01/05/2022 14:,22.66
01/05/2022 15:,22.66
01/05/2022 16:,22.65
01/05/2022 17:,22.63
01/05/2022 18:,22.41
01/05/2022 19:,22.17
01/05/2022 20:,21.95
01/05/2022 21:,21.81
01/05/2022 22:,21.68
01/05/2022 23:,21.48
02/05/2022 00:,21.37
02/05/2022 01:,21.32
02/05/2022 02:,21.2
02/05/2022 03:,21.08
02/05/2022 04:,21.07
02/05/2022 05:,20.96
02/05/2022 06:,20.96
02/05/2022 07:,20.96
02/05/2022 08:,21.08
02/05/2022 09:,21.39
02/05/2022 10:,21.68
02/05/2022 11:,22.05
02/05/2022 12:,22.4
02/05/2022 13:,22.64
02/05/2022 14:,22.89
02/05/2022 15:,22.89
02/05/2022 16:,22.97
02/05/2022 17:,22.8
02/05/2022 18:,22.64
02/05/2022 19:,22.39
02/05/2022 20:,22.17
02/05/2022 21:,21.98
02/05/2022 22:,21.9
02/05/2022 23:,21.69
03/05/2022 00:,21.56
03/05/2022 01:,21.45
03/05/2022 02:,21.32
03/05/2022 03:,21.2
03/05/2022 04:,21.1
03/05/2022 05:,21.07
03/05/2022 06:,20.98
03/05/2022 07:,21.07
03/05/2022 08:,21.2
03/05/2022 09:,21.44
03/05/2022 10:,21.73
03/05/2022 11:,22.16
03/05/2022 12:,22.41
03/05/2022 13:,22.65
03/05/2022 14:,22.89
03/05/2022 15:,23
03/05/2022 16:,22.89
03/05/2022 17:,22.73
03/05/2022 18:,22.57
03/05/2022 19:,22.35
03/05/2022 20:,22.2
03/05/2022 21:,21.99
03/05/2022 22:,21.84
03/05/2022 23:,21.72
04/05/2022 00:,21.5925
04/05/2022 01:,21.47
04/05/2022 02:,21.3875
04/05/2022 03:,21.3325
04/05/2022 04:,21.275
04/05/2022 05:,21.215
04/05/2022 06:,21.2
04/05/2022 07:,21.2
04/05/2022 08:,21.2825
04/05/2022 09:,21.4075
04/05/2022 10:,21.62
04/05/2022 11:,21.95
04/05/2022 12:,22.3175
04/05/2022 13:,22.6425
04/05/2022 14:,22.8475
04/05/2022 15:,22.8
04/05/2022 16:,22.68
04/05/2022 17:,22.5525
04/05/2022 18:,22.3475
04/05/2022 19:,22.1925
04/05/2022 20:,22.0325
04/05/2022 21:,21.8475
04/05/2022 22:,21.7175
04/05/2022 23:,21.6
05/05/2022 00:,21.5475
05/05/2022 01:,21.465
05/05/2022 02:,21.365
05/05/2022 03:,21.325
05/05/2022 04:,21.3125
